736.918514	0.023216
734.880733	0.023170
732.963654	0.023117
731.180348	0.023060
729.542009	0.022997
728.059168	0.022929
726.740997	0.022853
725.595898	0.022771
724.631323	0.022685
723.853025	0.022594
723.265996	0.022500
722.873947	0.022404
722.678402	0.022307
722.678733	0.022210
722.871070	0.022112
723.247984	0.022012
723.798436	0.021912
724.508270	0.021813
725.360264	0.021713
726.333376	0.021614
727.404761	0.021519
728.551057	0.021429
729.748212	0.021342
730.972189	0.021261
732.199418	0.021185
733.408378	0.021116
734.580729	0.021051
735.700607	0.020993
736.754271	0.020942
737.732473	0.020895
738.631574	0.020855
739.451946	0.020821
740.197895	0.020793
740.877286	0.020770
741.500121	0.020750
742.078133	0.020732
742.624936	0.020719
743.153923	0.020707
743.677876	0.020697
744.208179	0.020690
744.753658	0.020686
745.319477	0.020683
745.905165	0.020681
746.505267	0.020681
747.109461	0.020682
747.702535	0.020681
748.263734	0.020680
748.766639	0.020676
749.181025	0.020671
749.473956	0.020664
749.610203	0.020658
749.553839	0.020652
749.270570	0.020645
748.727989	0.020639
747.897725	0.020630
746.758955	0.020622
745.298629	0.020614
743.511554	0.020607
741.402126	0.020601
738.984748	0.020596
736.283207	0.020592
733.331442	0.020590
730.173097	0.020588
726.860398	0.020588
723.453131	0.020587
720.016876	0.020585
716.620913	0.020582
713.336162	0.020578
710.231856	0.020569
707.373497	0.020555
704.820364	0.020536
702.623032	0.020511
700.822954	0.020481
699.450387	0.020444
698.522298	0.020397
698.042542	0.020343
698.003067	0.020284
698.384426	0.020217
699.156932	0.020146
700.282601	0.020069
701.717331	0.019986
703.412867	0.019901
705.318649	0.019814
707.383894	0.019728
709.559274	0.019642
711.798092	0.019557
714.058244	0.019475
716.303118	0.019396
718.500424	0.019321
720.622338	0.019248
722.647064	0.019178
724.559687	0.019114
726.350856	0.019055
728.016295	0.019000
729.557156	0.018951
730.978614	0.018907
732.289413	0.018868
733.500947	0.018834
734.626759	0.018803
735.682248	0.018777
736.683081	0.018753
737.644543	0.018732
738.581468	0.018713
739.507479	0.018695
740.435953	0.018675
741.380833	0.018655
742.355187	0.018634
743.370992	0.018610
744.440130	0.018577
745.573456	0.018539
746.779202	0.018495
748.063750	0.018444
749.432032	0.018385
750.886958	0.018319
752.427854	0.018246
754.049504	0.018167
755.742719	0.018083
757.493595	0.017994
759.283280	0.017899
761.089069	0.017800
762.884528	0.017695
764.640434	0.017589
766.325405	0.017482
767.905883	0.017372
769.347041	0.017261
770.613804	0.017150
771.671948	0.017041
772.489098	0.016933
773.035049	0.016827
773.282545	0.016726
773.209198	0.016631
772.798344	0.016542
772.038873	0.016460
770.926667	0.016382
769.466354	0.016311
767.670874	0.016246
765.560704	0.016188
763.164179	0.016134
760.516871	0.016088
757.660437	0.016047
754.642382	0.016011
751.514551	0.015981
748.331593	0.015953
745.151605	0.015930
742.033774	0.015911
739.035404	0.015895
736.211739	0.015884
733.615050	0.015877
731.292431	0.015872
729.284474	0.015870
727.624786	0.015869
726.339542	0.015870
725.447241	0.015870
724.957809	0.015872
724.872043	0.015876
725.182476	0.015882
725.874527	0.015888
726.926109	0.015895
728.307725	0.015902
729.983935	0.015909
731.913867	0.015917
734.053001	0.015925
736.354429	0.015937
738.769737	0.015952
741.250138	0.015971
743.746603	0.015994
746.211266	0.016022
748.599215	0.016051
750.869424	0.016083
752.984987	0.016118
754.912586	0.016159
756.622726	0.016200
758.091101	0.016241
759.299484	0.016284
760.234944	0.016330
760.888904	0.016378
761.257582	0.016428
761.341555	0.016477
761.145279	0.016527
760.677136	0.016577
759.950178	0.016627
758.981885	0.016675
757.793021	0.016720
756.408764	0.016760
754.858882	0.016794
753.176683	0.016822
751.398499	0.016843
749.563201	0.016855
747.712712	0.016857
745.890378	0.016850
744.139209	0.016831
742.501513	0.016800
741.017954	0.016759
739.725828	0.016706
738.657082	0.016641
737.837696	0.016565
737.287460	0.016478
737.018876	0.016381
737.036732	0.016273
737.338248	0.016154
737.912365	0.016027
738.739057	0.015892
739.790498	0.015751
741.032621	0.015605
742.425459	0.015456
743.924418	0.015308
745.481220	0.015161
747.044150	0.015017
748.559055	0.014877
749.971177	0.014744
751.226142	0.014621
752.271365	0.014508
753.059147	0.014404
753.546845	0.014310
753.695321	0.014230
753.470087	0.014164
752.842811	0.014114
751.791819	0.014079
750.302772	0.014058
748.369144	0.014055
745.992501	0.014067
743.181829	0.014094
739.954363	0.014137
736.335759	0.014195
732.359112	0.014267
728.064721	0.014350
723.498825	0.014442
718.712648	0.014543
713.762093	0.014652
708.707567	0.014766
703.613103	0.014882
698.543915	0.015001
693.565533	0.015122
688.743445	0.015241
684.141124	0.015359
679.819397	0.015471
675.834964	0.015577
672.239046	0.015675
669.077014	0.015764
666.386638	0.015840
664.197219	0.015905
662.529904	0.015957
661.397119	0.015997
660.801530	0.016023
660.736450	0.016036
661.186590	0.016035
662.128336	0.016019
663.530597	0.015988
665.355891	0.015943
667.561790	0.015886
670.102714	0.015816
672.932005	0.015734
676.003396	0.015640
679.270798	0.015536
682.688482	0.015423
686.212912	0.015302
689.803820	0.015176
693.424344	0.015045
697.040912	0.014910
700.623406	0.014772
704.145569	0.014633
707.584989	0.014493
710.922863	0.014354
714.143434	0.014216
717.233963	0.014078
720.185194	0.013941
722.991370	0.013809
725.649637	0.013681
728.159150	0.013557
730.521626	0.013438
732.741674	0.013322
734.826312	0.013211
736.786200	0.013104
738.635382	0.013002
740.390248	0.012906
742.069324	0.012817
743.692035	0.012734
745.278378	0.012655
746.848849	0.012582
748.423061	0.012514
750.018570	0.012451
751.650670	0.012392
753.331678	0.012340
755.069302	0.012290
756.866490	0.012245
758.721738	0.012204
760.627896	0.012167
762.572316	0.012133
764.538408	0.012099
766.505237	0.012068
768.447852	0.012039
770.339294	0.012013
772.152402	0.011991
773.861038	0.011969
775.439508	0.011951
776.863970	0.011935
778.114553	0.011919
779.175247	0.011903
780.034047	0.011890
780.683028	0.011879
781.117838	0.011869
781.337662	0.011861
781.344797	0.011856
781.143888	0.011856
780.742496	0.011859
780.150165	0.011866
779.377063	0.011877
778.434003	0.011892
777.331820	0.011911
776.079846	0.011933
774.685671	0.011956
773.155486	0.011985
771.493291	0.012020
769.701322	0.012059
767.780555	0.012104
765.730517	0.012153
763.550704	0.012205
761.240678	0.012260
758.798642	0.012315
756.223724	0.012372
753.517140	0.012434
750.681708	0.012496
747.722824	0.012561
744.648312	0.012629
741.468041	0.012701
738.193633	0.012775
734.839356	0.012850
731.422969	0.012925
727.965936	0.013000
724.493538	0.013076
721.034186	0.013152
717.619076	0.013227
714.281808	0.013300
711.057570	0.013370
707.981983	0.013435
705.090477	0.013495
702.417187	0.013550
699.993321	0.013599
697.846792	0.013642
696.002057	0.013679
694.478694	0.013709
693.290266	0.013731
692.443676	0.013743
691.939495	0.013747
691.773069	0.013741
691.934557	0.013726
692.409148	0.013701
693.178649	0.013664
694.220606	0.013618
695.508274	0.013565
697.012216	0.013504
698.699285	0.013436
700.533672	0.013357
702.479788	0.013270
704.502739	0.013175
706.568220	0.013073
708.643552	0.012966
710.697956	0.012855
712.703826	0.012740
714.637063	0.012622
716.477395	0.012502
718.209562	0.012384
719.822999	0.012265
721.312576	0.012148
722.678146	0.012032
723.924151	0.011919
725.060649	0.011809
726.102656	0.011701
727.068258	0.011597
727.977726	0.011495
728.853337	0.011398
729.718377	0.011303
730.596307	0.011210
731.509224	0.011120
732.476308	0.011034
733.513128	0.010951
734.631635	0.010870
735.839784	0.010790
737.140406	0.010711
738.531765	0.010633
740.006842	0.010555
741.552442	0.010477
743.151062	0.010403
744.781314	0.010329
746.416840	0.010258
748.027688	0.010191
749.583046	0.010126
751.050679	0.010064
752.397138	0.010007
753.589150	0.009953
754.594010	0.009902
755.380998	0.009856
755.922752	0.009814
756.195829	0.009779
756.182608	0.009751
755.873022	0.009731
755.264777	0.009719
754.363809	0.009716
753.184631	0.009722
751.751229	0.009738
750.096349	0.009764
748.260029	0.009797
746.288888	0.009835
744.234969	0.009878
742.153461	0.009926
740.100265	0.009979
738.130005	0.010037
736.293965	0.010100
734.638751	0.010165
733.204197	0
