0.000000	0.000188
0.012566	0.001583
0.025133	0.000812
0.037699	0.002319
0.050265	0.024335
0.062832	0.057928
0.075398	0.001070
0.087965	0.013676
0.100531	0.007675
0.113097	0.037460
0.125664	0.048350
0.138230	0.039525
0.150796	0.107836
0.163363	0.088020
0.175929	0.435281
0.188496	0.003432
0.201062	0.017053
0.213628	0.133966
0.226195	0.123068
0.238761	0.337956
0.251327	0.359737
0.263894	0.466622
0.276460	0.449487
0.289027	0.437904
0.301593	0.224683
0.314159	0.918400
0.326726	0.136094
0.339292	2.330147
0.351858	1.877841
0.364425	0.141011
0.376991	0.816706
0.389557	0.661830
0.402124	0.536607
0.414690	0.018464
0.427257	0.540986
0.439823	0.248487
0.452389	1.493291
0.464956	0.034598
0.477522	0.547646
0.490088	0.972976
0.502655	0.022714
0.515221	0.131550
0.527788	0.078543
0.540354	0.506119
0.552920	0.599420
0.565487	0.588127
0.578053	0.954280
0.590619	0.561957
0.603186	0.318599
0.615752	0.090650
0.628319	0.514276
0.640885	0.133887
0.653451	0.221604
0.666018	0.053385
0.678584	0.439837
0.691150	0.187280
0.703717	0.469037
0.716283	0.084132
0.728849	0.076003
0.741416	0.009700
0.753982	0.089315
0.766549	0.310627
0.779115	0.161254
0.791681	0.257741
0.804248	0.020639
0.816814	0.139135
0.829380	0.059169
0.841947	0.340820
0.854513	0.042686
0.867080	0.370906
0.879646	0.093546
0.892212	0.098432
0.904779	0.136180
0.917345	0.126500
0.929911	0.033599
0.942478	0.051460
0.955044	0.217161
0.967611	0.103506
0.980177	0.300320
0.992743	0.051684
1.005310	0.243651
1.017876	0.076407
1.030442	0.057982
1.043009	0.123629
1.055575	0.008082
1.068142	0.073493
1.080708	0.028801
1.093274	0.039417
1.105841	0.060409
1.118407	0.261582
1.130973	0.041847
1.143540	0.024574
1.156106	0.250188
1.168672	0.303270
1.181239	0.029703
1.193805	0.007306
1.206372	0.108147
1.218938	0.015208
1.231504	0.068957
1.244071	0.163732
1.256637	0.005031
1.269203	0.024608
1.281770	0.170824
1.294336	0.034633
1.306903	0.083159
1.319469	0.385675
1.332035	0.347747
1.344602	0.345405
1.357168	0.152109
1.369734	0.014032
1.382301	0.018422
1.394867	0.004147
1.407434	0.014906
1.420000	0.099577
1.432566	0.069813
1.445133	0.064469
1.457699	0.056359
1.470265	0.075479
1.482832	0.021401
1.495398	0.006935
1.507964	0.004293
1.520531	0.095815
1.533097	0.180406
1.545664	0.042028
1.558230	0.009328
1.570796	0.025359
1.583363	0.020872
1.595929	0.187433
1.608495	0.034448
1.621062	0.133875
1.633628	0.033013
1.646195	0.021620
1.658761	0.009573
1.671327	0.042170
1.683894	0.072725
1.696460	0.047120
1.709026	0.042065
1.721593	0.058749
1.734159	0.123215
1.746726	0.021888
1.759292	0.069407
1.771858	0.036605
1.784425	0.004488
1.796991	0.019676
1.809557	0.027279
1.822124	0.006677
1.834690	0.092388
1.847256	0.096862
1.859823	0.047474
1.872389	0.033980
1.884956	0.093213
1.897522	0.035340
1.910088	0.035990
1.922655	0.115910
1.935221	0.014588
1.947787	0.010214
1.960354	0.010727
1.972920	0.000262
1.985487	0.046244
1.998053	0.008341
2.010619	0.014606
2.023186	0.073804
2.035752	0.015314
2.048318	0.001307
2.060885	0.050536
2.073451	0.101217
2.086018	0.025883
2.098584	0.016749
2.111150	0.005653
2.123717	0.004183
2.136283	0.004977
2.148849	0.013460
2.161416	0.035011
2.173982	0.048656
2.186548	0.005773
2.199115	0.022829
2.211681	0.002223
2.224248	0.054686
2.236814	0.001319
2.249380	0.082435
2.261947	0.040318
2.274513	0.008946
2.287079	0.040753
2.299646	0.000206
2.312212	0.016404
2.324779	0.000938
2.337345	0.043302
2.349911	0.010821
2.362478	0.024468
2.375044	0.009759
2.387610	0.009300
2.400177	0.005833
2.412743	0.029774
2.425310	0.007588
2.437876	0.002744
2.450442	0.016453
2.463009	0.001187
2.475575	0.020479
2.488141	0.016487
2.500708	0.009687
