2.75
2000
0.005000	0.010348	0.480894
0.010000	0.013004	0.499651
0.015000	0.015559	0.504172
0.020000	0.018482	0.663329
0.025000	0.022256	0.650018
0.030000	0.025386	0.486632
0.035000	0.027197	0.167819
0.040000	0.027579	0.133862
0.045000	0.027708	0.148112
0.050000	0.028450	0.206638
0.055000	0.029340	0.149590
0.060000	0.031159	0.405499
0.065000	0.032305	0.178491
0.070000	0.032277	-0.079889
0.075000	0.032204	-0.121727
0.080000	0.030239	-0.298469
0.085000	0.029194	-0.333956
0.090000	0.026725	-0.349882
0.095000	0.025126	-0.262316
0.100000	0.023676	-0.333707
0.105000	0.022219	-0.125677
0.110000	0.020689	-0.313482
0.115000	0.018465	-0.335124
0.120000	0.017577	-0.105389
0.125000	0.016631	-0.295687
0.130000	0.015234	-0.279011
0.135000	0.013505	-0.461412
0.140000	0.012401	-0.374201
0.145000	0.010001	-0.366981
0.150000	0.008419	-0.178558
0.155000	0.008321	0.146684
0.160000	0.009950	0.324639
0.165000	0.012413	0.423215
0.170000	0.015243	0.590790
0.175000	0.017815	0.454461
0.180000	0.020071	0.519977
0.185000	0.022517	0.338739
0.190000	0.022416	-0.169975
0.195000	0.022799	-0.234221
0.200000	0.021048	-0.334705
0.205000	0.019457	-0.195940
0.210000	0.019700	0.088030
0.215000	0.019807	-0.193501
0.220000	0.018842	-0.203970
0.225000	0.018866	-0.161444
0.230000	0.018167	-0.139406
0.235000	0.017444	-0.151459
0.240000	0.016907	0.166605
0.245000	0.017655	0.189749
0.250000	0.018731	0.196793
0.255000	0.019184	-0.118716
0.260000	0.019622	-0.237560
0.265000	0.018726	-0.139645
0.270000	0.018754	0.159161
0.275000	0.018607	0.093277
0.280000	0.018602	-0.089692
0.285000	0.018076	-0.143842
0.290000	0.017957	0.094191
0.295000	0.017983	0.099465
0.300000	0.018051	-0.018112
0.305000	0.018264	0.114528
0.310000	0.018110	0.175957
0.315000	0.019108	0.307075
0.320000	0.019978	0.201335
0.325000	0.019574	-0.078211
0.330000	0.018809	-0.021087
0.335000	0.019180	-0.091837
0.340000	0.018432	-0.233106
0.345000	0.016924	-0.584213
0.350000	0.014563	-0.290926
0.355000	0.012688	-0.263919
0.360000	0.011948	-0.029358
0.365000	0.012055	-0.022485
0.370000	0.011533	-0.278032
0.375000	0.010360	-0.049304
0.380000	0.010218	-0.078803
0.385000	0.010333	0.180528
0.390000	0.011969	0.287491
0.395000	0.013572	0.218366
0.400000	0.014470	0.310018
0.405000	0.015907	0.424008
0.410000	0.016933	0.228124
0.415000	0.018336	0.217024
0.420000	0.018902	0.162001
0.425000	0.019298	0.152402
0.430000	0.019805	0.196636
0.435000	0.021231	0.196352
0.440000	0.021718	-0.030788
0.445000	0.021171	-0.273116
0.450000	0.019238	-0.420781
0.455000	0.016575	-0.554366
0.460000	0.013465	-0.445470
0.465000	0.011386	-0.609496
0.470000	0.009163	-0.337158
0.475000	0.007103	-0.201682
0.480000	0.006012	-0.242579
0.485000	0.005211	-0.216650
0.490000	0.004439	-0.302653
0.495000	0.003441	-0.186131
0.500000	0.002113	-0.394102
0.505000	0.000715	-0.337929
0.510000	-0.001198	-0.333212
0.515000	-0.003489	-0.432971
