99.8
2000
0.005000	-0.016598	0.440879
0.010000	-0.014292	0.506640
0.015000	-0.012044	0.313270
0.020000	-0.010195	0.499952
0.025000	-0.007318	0.698062
0.030000	-0.003699	0.678601
0.035000	-0.000444	0.621385
0.040000	0.002807	0.543937
0.045000	0.005920	0.601470
0.050000	0.009016	0.534861
0.055000	0.011384	0.483263
0.060000	0.013823	0.357693
0.065000	0.015510	0.325840
0.070000	0.016875	0.298310
0.075000	0.018836	0.393569
0.080000	0.020133	0.140967
0.085000	0.020083	-0.046344
0.090000	0.019772	-0.044364
0.095000	0.020062	0.149684
0.100000	0.020358	0.007613
0.105000	0.020244	-0.052037
0.110000	0.019863	-0.137566
0.115000	0.019059	-0.110072
0.120000	0.017513	-0.305979
0.125000	0.016040	-0.281393
0.130000	0.014386	-0.452273
0.135000	0.012781	-0.291050
0.140000	0.011192	-0.271666
0.145000	0.009452	-0.370261
0.150000	0.007527	-0.340038
0.155000	0.005930	-0.449972
0.160000	0.003414	-0.355904
0.165000	0.001311	-0.460069
0.170000	-0.000692	-0.406187
0.175000	-0.002787	-0.391723
0.180000	-0.005185	-0.523570
0.185000	-0.007637	-0.428639
0.190000	-0.009447	-0.367046
0.195000	-0.011305	-0.390444
0.200000	-0.013444	-0.397900
0.205000	-0.014896	-0.446438
0.210000	-0.016844	-0.500861
0.215000	-0.019070	-0.449505
0.220000	-0.021146	-0.356637
0.225000	-0.023343	-0.390851
0.230000	-0.025524	-0.414236
0.235000	-0.026979	-0.213774
0.240000	-0.027856	-0.140665
0.245000	-0.028837	-0.115525
0.250000	-0.028848	0.054729
0.255000	-0.028100	0.173652
0.260000	-0.026424	0.252431
0.265000	-0.025011	0.402205
0.270000	-0.022582	0.549952
0.275000	-0.019715	0.567228
0.280000	-0.016834	0.528177
0.285000	-0.013810	0.627292
0.290000	-0.010838	0.699574
0.295000	-0.007421	0.713025
0.300000	-0.003908	0.803512
0.305000	-0.000018	0.768796
0.310000	0.003715	0.601726
0.315000	0.006815	0.752243
0.320000	0.010059	0.719749
0.325000	0.013908	0.789700
0.330000	0.017523	0.720770
0.335000	0.020742	0.701686
0.340000	0.024059	0.616123
0.345000	0.027016	0.517308
0.350000	0.028859	0.405535
0.355000	0.031032	0.434137
0.360000	0.033101	0.388563
0.365000	0.034532	0.211786
0.370000	0.035261	-0.009065
0.375000	0.035169	0.008333
0.380000	0.034997	-0.016554
0.385000	0.035076	-0.203022
0.390000	0.034078	-0.214332
0.395000	0.032973	-0.425483
0.400000	0.030663	-0.565456
0.405000	0.027706	-0.489759
0.410000	0.024777	-0.439270
0.415000	0.022323	-0.546216
0.420000	0.019440	-0.581368
0.425000	0.016309	-0.655958
0.430000	0.013168	-0.571536
0.435000	0.010894	-0.533876
0.440000	0.008250	-0.444356
0.445000	0.005779	-0.475310
0.450000	0.003237	-0.503736
0.455000	0.000752	-0.467537
0.460000	-0.001602	-0.498879
0.465000	-0.004441	-0.459610
0.470000	-0.006560	-0.443757
0.475000	-0.008637	-0.346613
0.480000	-0.009927	-0.174605
0.485000	-0.010209	-0.098938
0.490000	-0.010866	-0.216288
0.495000	-0.012178	-0.307347
0.500000	-0.013377	-0.165089
0.505000	-0.014170	-0.135850
0.510000	-0.014893	-0.090389
0.515000	-0.014909	-0.050031
0.520000	-0.015258	-0.054427
0.525000	-0.015247	0.031603
0.530000	-0.015978	-0.050406
0.535000	-0.016096	-0.066644
0.540000	-0.016499	0.037979
0.545000	-0.016328	0.198186
0.550000	-0.016031	0.085744
0.555000	-0.015371	0.221078
0.560000	-0.014067	0.310754
0.565000	-0.012603	0.294182
0.570000	-0.011331	0.283591
0.575000	-0.009574	0.461589
0.580000	-0.007472	0.354068
0.585000	-0.005372	0.385899
0.590000	-0.003551	0.347959
0.595000	-0.001647	0.417662
0.600000	0.000380	0.340391
0.605000	0.001894	0.339152
0.610000	0.003280	0.303539
0.615000	0.004821	0.271382
0.620000	0.005957	0.182911
0.625000	0.007065	0.185539
0.630000	0.008317	0.255344
0.635000	0.009836	0.318300
0.640000	0.011123	0.129464
0.645000	0.011638	0.052112
0.650000	0.011393	-0.005971
0.655000	0.011027	-0.110718
0.660000	0.010399	-0.022543
0.665000	0.010142	-0.120005
0.670000	0.009681	-0.120197
0.675000	0.008872	-0.166731
0.680000	0.008366	-0.095080
0.685000	0.007755	-0.064522
0.690000	0.007272	-0.004328
0.695000	0.007533	0.117626
0.700000	0.008198	0.034958
0.705000	0.008605	0.107273
0.710000	0.008880	0.007431
0.715000	0.008374	-0.020176
