0.050000	-2.853591	0.000009499517189095634095278610
0.060000	-2.867493	0.000008288769442897816867605459
0.070000	-2.878436	0.000007359807055686214533041494
0.080000	-2.887239	0.000006486497907314142278645611
0.090000	-2.894714	0.000005698691098216859773591732
0.100000	-2.905754	0.000005018301472674978668333818
0.110000	-2.908206	0.000004418482200585782512433902
0.120000	-2.911250	0.000003925852706028989849273286
0.130000	-2.922952	0.000003450363296108221037900195
0.140000	-2.924591	0.000003017653982849233186054215
0.150000	-2.929237	0.000002656595509512118468916936
0.160000	-2.935233	0.000002344882870118226846106084
0.170000	-2.935854	0.000002032207077556124082655256
0.180000	-2.940268	0.000001774810277985287194517155
0.190000	-2.939656	0.000001553809725483989831782512
0.200000	-2.940624	0.000001330833510625250538795118
0.210000	-2.943301	0.000001137869051333876256682843
0.220000	-2.945940	0.000000982597230054255882695461
0.230000	-2.947108	0.000000831494773777249600970587
0.240000	-2.947033	0.000000702442722537198469055612
