0.045843	-622.400515
0.410846	-622.766094
1.131657	-623.488010
2.190347	-624.548321
3.561152	-625.921189
5.211699	-627.574060
7.104479	-629.469378
9.198439	-631.565933
11.450554	-633.820717
13.817325	-636.190054
16.256073	-638.631228
18.725977	-641.103429
21.188883	-643.568339
23.609855	-645.991122
25.957544	-648.340328
28.204391	-650.588494
30.326687	-652.711822
32.304543	-654.690474
34.121823	-656.508369
35.765963	-658.152917
37.227708	-659.614872
38.500814	-660.888006
39.581725	-661.968859
40.469258	-662.856139
41.164284	-663.550862
41.669381	-664.055634
41.988614	-664.374423
42.127304	-664.512621
42.091893	-664.476701
41.889834	-664.274050
41.529537	-663.913156
41.020335	-663.403313
40.372386	-662.754718
39.596652	-661.978260
38.704824	-661.085640
37.709282	-660.089372
36.623118	-659.002344
35.460111	-657.838494
34.234668	-656.612144
32.961793	-655.338363
31.656949	-654.032579
30.335947	-652.710619
29.014784	-651.388485
27.709423	-650.082181
26.435579	-648.807456
25.208490	-647.579438
24.042637	-646.412787
22.951436	-645.320857
21.946996	-644.315793
21.039850	-643.408110
20.238701	-642.606603
19.550254	-641.917891
18.979040	-641.346543
18.527328	-640.894850
18.195148	-640.562784
17.980350	-640.348318
17.878734	-640.247065
17.884254	-640.253043
17.989234	-640.358613
18.184638	-640.554664
18.460365	-640.831036
18.805554	-641.176913
19.208850	-641.580918
19.658633	-642.031439
20.143282	-642.516725
20.651401	-643.025534
21.172020	-643.546790
21.694788	-644.070056
22.210085	-644.585901
22.709092	-645.085370
23.183892	-645.560573
23.627536	-646.004551
24.034072	-646.411332
24.398567	-646.776095
24.717083	-647.094736
24.986646	-647.364458
25.205203	-647.582984
25.371582	-647.749384
25.485414	-647.863214
25.547044	-647.924703
25.557506	-647.935044
25.518460	-647.895906
25.432077	-647.809337
25.301014	-647.678096
25.128403	-647.505281
24.917777	-647.294423
24.673029	-647.049447
24.398370	-646.774527
24.098315	-646.474155
23.777669	-646.153246
23.441451	-645.816749
23.094845	-645.469821
22.743169	-645.117848
22.391836	-644.766209
22.046290	-644.420313
21.711937	-644.085684
21.394078	-643.767528
21.097842	-643.471058
20.828127	-643.201052
20.589546	-642.962200
20.386368	-642.758816
20.222426	-642.594682
20.101083	-642.473133
20.025212	-642.397163
19.997140	-642.368941
20.018607	-642.390361
20.090720	-642.462467
20.213934	-642.585687
20.388040	-642.759882
20.612145	-642.983989
20.884653	-643.256666
21.203264	-643.575407
21.564969	-643.937364
21.966058	-644.338730
22.402179	-644.775153
22.868403	-645.241654
23.359288	-645.732940
23.868993	-646.242995
24.391375	-646.765742
24.920106	-647.294815
25.448770	-647.823866
25.971002	-648.346506
26.480622	-648.856384
26.971706	-649.347839
27.438667	-649.815081
27.876366	-650.253017
28.280187	-650.657078
28.646033	-651.023119
28.970430	-651.347708
29.250564	-651.627938
29.484184	-651.861641
29.669616	-652.047115
29.805786	-652.183325
29.892204	-652.269676
29.928932	-652.306393
29.916537	-652.293948
29.856002	-652.233321
29.748755	-652.125984
29.596702	-651.973775
29.402159	-651.779076
29.167819	-651.544568
28.896760	-651.273307
28.592468	-650.968786
28.258794	-650.634829
27.899834	-650.275667
27.519912	-649.895499
27.123592	-649.498876
26.715656	-649.090620
26.301078	-648.675818
25.884993	-648.259372
25.472573	-647.846698
25.068921	-647.442712
24.678996	-647.052533
24.307518	-646.680814
23.958896	-646.331934
23.637155	-646.010012
23.345836	-645.718466
23.087908	-645.460421
22.865704	-645.238163
22.680881	-645.053248
22.534361	-644.906754
22.426325	-644.798754
22.356227	-644.728748
22.322831	-644.695452
22.324235	-644.696992
22.357948	-644.730914
22.420983	-644.794175
22.509936	-644.883330
22.621116	-644.994775
22.750668	-645.124542
22.894635	-645.268769
23.049070	-645.423458
23.210144	-645.584741
23.374253	-645.749015
23.538057	-645.913005
23.698506	-646.073616
23.852904	-646.228145
23.998939	-646.374289
24.134722	-646.510114
24.258795	-646.634226
24.370105	-646.745544
24.467963	-646.843433
24.552007	-646.927454
24.622141	-646.997595
24.678469	-647.053850
24.721247	-647.096593
24.750827	-647.126157
24.767616	-647.142882
24.772069	-647.147355
24.764626	-647.139875
24.745679	-647.120863
24.715606	-647.090764
24.674796	-647.049902
24.623676	-646.998788
24.562727	-646.937788
24.492509	-646.867588
24.413695	-646.788706
24.327099	-646.702064
24.233718	-646.608615
24.134772	-646.509548
24.031683	-646.406346
23.926051	-646.300646
23.819663	-646.194112
23.714429	-646.088778
23.612341	-645.986546
23.515441	-645.889492
23.425787	-645.799737
23.345407	-645.719243
23.276219	-645.649941
23.219980	-645.593596
23.178252	-645.551770
23.152343	-645.525808
23.143231	-645.516632
23.151540	-645.524922
23.177521	-645.550883
23.221019	-645.594424
23.281467	-645.654905
23.357907	-645.731421
23.449014	-645.822631
23.553144	-645.926836
23.668383	-646.042243
23.792635	-646.166618
23.923704	-646.297792
24.059338	-646.433536
24.197279	-646.571607
24.335331	-646.709794
24.471418	-646.845969
24.603614	-646.978279
24.730157	-647.104891
24.849500	-647.224296
24.960318	-647.335175
25.061538	-647.436447
25.152381	-647.527281
25.232346	-647.607265
25.301224	-647.676090
25.359116	-647.733945
25.406400	-647.781163
25.443691	-647.818425
25.471824	-647.846493
25.491834	-647.866410
25.504911	-647.879331
25.512318	-647.886721
25.515304	-647.889563
25.515093	-647.889267
25.512849	-647.886991
25.509644	-647.883769
25.506395	-647.880386
25.503847	-647.877801
25.502525	-647.876471
25.502707	-647.876680
25.504443	-647.878397
25.507547	-647.881542
25.511581	-647.885638
25.515894	-647.889982
25.519706	-647.893870
25.522110	-647.896344
25.522054	-647.896364
25.518344	-647.892753
25.509743	-647.884199
25.495107	-647.869682
25.473394	-647.848000
25.443648	-647.818311
25.405053	-647.779789
25.357000	-647.731769
25.299124	-647.673899
25.231292	-647.606046
25.153629	-647.528404
25.066520	-647.441248
24.970644	-647.345278
24.866963	-647.241543
24.756656	-647.131181
24.641106	-647.015519
24.521875	-646.896201
24.400708	-646.774921
24.279470	-646.653557
24.160086	-646.534072
24.044517	-646.418388
23.934703	-646.308469
23.832503	-646.206152
23.739638	-646.113197
23.657657	-646.031162
23.587894	-645.961327
23.531443	-645.904823
23.489114	-645.862461
23.461391	-645.834753
