0.001000
-0.034580	-0.088447	0.059822	2.163725	1.976556	-0.038122	0.195454	1.921201	1.695391	2.367068	0.048224	1.939050	-0.144561	0.200687	3.709634	
-0.184352	-0.049925	-0.035013	1.964708	2.081935	-0.383140	-0.134396	2.047507	2.018287	1.868932	-0.179941	1.948389	0.195094	0.188373	4.051329	
-0.038409	-0.125261	-0.000169	2.065467	1.773914	0.116359	-0.338496	1.996999	1.895286	1.938625	0.006836	1.962416	-0.128607	-0.000231	4.168315	
0.211676	0.002097	0.046790	1.992662	2.026755	0.163625	-0.003028	1.913459	2.016072	2.147797	-0.384550	2.136115	-0.193316	0.063657	4.139675	
-0.173415	-0.274470	0.113419	2.066789	2.188571	-0.217462	-0.045637	1.777616	2.245644	1.930747	0.244239	1.698768	0.163543	-0.205932	4.105851	
-0.049351	0.116707	-0.131378	2.066390	1.778964	-0.088766	0.177385	2.059303	1.833811	1.948220	0.017193	2.267641	-0.237360	0.099734	3.907266	
-0.120802	-0.213784	-0.077764	1.756762	2.053509	-0.056747	-0.208037	2.027756	1.815955	2.100205	-0.142681	1.863677	-0.071592	-0.137297	4.272490	
-0.396259	0.099825	-0.180884	1.801368	1.956817	-0.131910	-0.434141	1.817767	2.056125	1.718916	-0.155147	2.060726	-0.014877	-0.054219	3.929163	
0.459214	-0.222232	0.027040	2.122338	2.096654	-0.082775	0.008436	2.136112	2.077688	2.023586	0.116748	2.117066	0.149852	-0.125559	3.971551	
-0.378040	0.026784	0.199620	1.822308	1.936603	0.065409	-0.245064	1.792424	2.202085	2.076846	-0.210515	1.856030	-0.106854	-0.257658	3.849263	
0.072528	-0.241198	-0.236693	1.962479	1.854295	-0.173627	-0.049394	1.976050	1.515444	1.863217	-0.169710	1.837772	-0.087307	0.004464	3.851363	
-0.159073	0.043723	-0.213214	1.700619	1.929406	-0.266708	0.156285	1.930019	2.046878	1.955502	-0.015099	1.936062	-0.177471	0.006306	4.071740	
-0.147970	-0.110743	-0.020836	2.021696	2.086061	0.089890	-0.354731	2.008548	1.901340	1.931042	-0.004008	1.921171	-0.115518	0.198177	3.984026	
0.023775	-0.146187	-0.063122	2.020389	1.681268	0.142482	-0.173338	1.946408	1.861733	2.039789	-0.576938	2.001275	-0.252119	-0.145527	3.774961	
-0.222684	-0.111611	-0.345412	1.987707	1.868720	-0.357088	0.144455	1.596888	1.986239	2.372282	0.034130	1.769713	0.099435	-0.451772	3.974131	
0.027265	-0.048882	-0.163992	1.816907	2.107167	0.243012	-0.395863	2.091137	1.886870	1.587704	-0.182804	1.867426	-0.326906	-0.048795	4.012951	
-0.395638	-0.251863	-0.208633	1.796060	1.801824	-0.179089	0.007566	1.552549	1.784941	2.221242	-0.259652	2.076039	-0.245500	-0.202126	4.059298	
0.105583	-0.176436	-0.150191	1.896685	1.970618	-0.047111	-0.339833	2.031963	1.899732	1.680130	-0.130452	1.851309	0.022591	-0.280653	3.898526	
-0.298838	0.137397	-0.193637	1.761436	1.839625	-0.155274	0.066895	1.991762	2.097369	1.808839	-0.241236	1.764784	-0.199116	-0.174077	4.134107	
-0.041679	-0.410428	-0.286959	2.187366	1.498654	0.024674	-0.056475	1.766794	1.671939	2.117373	-0.287633	2.011563	-0.076623	0.086550	3.876691	
0.002442	0.040087	-0.126366	1.859624	2.101380	-0.186927	-0.200765	1.960212	2.190481	1.853715	0.020217	1.969628	-0.173220	-0.210798	4.247430	
-0.280042	-0.383937	-0.253919	2.107460	1.779513	-0.255798	-0.167376	1.702818	1.560313	2.025939	0.148044	1.964417	-0.191177	0.028964	3.859156	
0.100877	0.003236	-0.164378	1.888497	2.001949	-0.180663	-0.067241	2.062850	2.005138	1.849661	-0.346831	1.952191	-0.201783	0.018832	3.935404	
-0.246451	0.118938	-0.047155	1.877339	1.931690	0.051697	-0.159393	2.074074	1.903671	2.057285	0.017359	1.892888	-0.329543	-0.344020	4.068557	
0.049280	-0.290026	-0.256053	2.322027	2.062712	0.022934	-0.090288	1.737575	1.697763	1.940074	-0.260980	1.852607	-0.209048	-0.101094	4.032722	
-0.310601	-0.133129	-0.035466	1.757040	1.837122	-0.355614	-0.063408	1.867777	2.036653	1.983181	0.007086	1.962900	-0.050235	-0.116528	3.851449	
-0.373858	-0.345814	-0.142247	2.008737	1.589019	-0.110455	-0.306043	1.839601	1.853388	1.821473	-0.283718	1.917797	-0.223618	0.077669	3.817162	
0.076322	-0.318833	0.034393	1.874678	1.955605	-0.387103	0.121718	1.657182	1.842380	2.208640	-0.238739	1.960991	0.002798	-0.110982	3.930601	
-0.057881	0.191440	-0.165931	2.071923	1.804373	0.285772	-0.244755	2.251519	1.975025	1.727609	-0.296518	1.921472	-0.137218	-0.310780	3.917187	
-0.356594	-0.256380	-0.084931	1.808394	2.031075	-0.302717	-0.046471	1.602734	1.876239	1.950249	-0.285411	2.333521	-0.368285	-0.133366	4.276333	
-0.124706	0.060616	-0.402843	1.870799	2.099749	-0.064373	-0.266217	2.011197	1.952730	1.866695	0.099562	1.658773	-0.022229	0.071692	3.697393	
-0.123686	-0.074380	-0.191618	2.081819	2.004199	-0.588709	-0.292424	1.940486	1.957354	2.050427	-0.234562	1.969954	-0.056668	-0.223388	4.028927	
-0.275019	-0.409298	-0.252072	1.892831	2.023617	-0.047650	-0.230537	1.866351	1.761740	1.962191	-0.134785	1.620100	-0.203519	-0.220397	4.016486	
-0.095859	-0.295370	-0.147356	2.025575	1.636209	-0.054268	-0.068337	1.761561	2.083694	1.747774	-0.202223	1.958835	-0.219619	-0.192131	4.194195	
-0.036399	-0.265113	-0.145089	1.845940	1.931131	-0.206644	-0.129641	2.125321	1.995411	2.060948	-0.218142	2.097830	-0.211824	-0.147337	3.823203	
0.073433	-0.169573	-0.193527	2.124496	2.070631	0.034359	-0.280609	1.904675	2.015775	1.700581	0.029674	1.970833	-0.173654	0.002414	3.940176	
-0.301895	-0.231035	-0.160692	1.930356	2.050592	-0.264413	-0.125556	1.829728	1.976306	1.806210	-0.051258	1.608158	-0.269422	-0.301514	3.837969	
-0.175282	-0.233719	-0.298433	1.536783	1.709006	-0.196692	-0.146009	1.772493	1.932730	1.951375	-0.252731	1.879120	-0.070654	-0.057971	4.079891	
0.039262	-0.324626	-0.183081	1.931878	1.825606	-0.429829	-0.010397	1.869744	1.788156	1.853873	-0.230088	2.093999	-0.031835	-0.336323	4.033036	
0.017650	0.234052	-0.070045	2.021922	2.070796	0.020936	0.035211	2.134950	2.017075	1.872518	0.107745	2.111992	-0.135518	0.027552	3.953878	
