811.450080	773.000000	27.551675	0.000624
811.142479	773.000000	27.551484	0.000624
810.837339	773.000000	27.551557	0.000624
810.534641	773.000000	27.551950	0.000624
810.234364	773.000000	27.552631	0.000624
809.936489	773.000000	27.553632	0.000624
809.640997	773.000000	27.554836	0.000624
809.347869	773.000000	27.556284	0.000624
809.057086	773.000000	27.558022	0.000624
808.768629	773.000000	27.560035	0.000624
808.482480	773.000000	27.562342	0.000624
808.198620	773.000000	27.564968	0.000624
807.917031	773.000000	27.567911	0.000624
807.637695	773.000000	27.571177	0.000624
807.360594	773.000000	27.574748	0.000624
807.085709	773.000000	27.578625	0.000624
806.813023	773.000000	27.582824	0.000624
806.542519	773.000000	27.587345	0.000624
806.274179	773.000000	27.592052	0.000624
806.007985	773.000000	27.597044	0.000624
805.743921	773.000000	27.602335	0.000624
805.481970	773.000000	27.607925	0.000624
805.222114	773.000000	27.613814	0.000624
804.964337	773.000000	27.619958	0.000624
804.708623	773.000000	27.626338	0.000624
804.454954	773.000000	27.633000	0.000624
804.203314	773.000000	27.639985	0.000624
803.953688	773.000000	27.647317	0.000624
803.706058	773.000000	27.654951	0.000624
803.460410	773.000000	27.662871	0.000624
803.216726	773.000000	27.671093	0.000624
802.974993	773.000000	27.679660	0.000624
802.735193	773.000000	27.688468	0.000624
802.497311	773.000000	27.697566	0.000624
802.261333	773.000000	27.706905	0.000624
802.027242	773.000000	27.716500	0.000624
801.795024	773.000000	27.726385	0.000624
801.564664	773.000000	27.736606	0.000624
801.336146	773.000000	27.747153	0.000624
801.109457	773.000000	27.758037	0.000624
800.884582	773.000000	27.769251	0.000624
800.661505	773.000000	27.780800	0.000624
800.440213	773.000000	27.792692	0.000624
800.220691	773.000000	27.804860	0.000624
800.002926	773.000000	27.817345	0.000624
799.786902	773.000000	27.830167	0.000624
799.572607	773.000000	27.843347	0.000624
799.360026	773.000000	27.856821	0.000624
799.149146	773.000000	27.870622	0.000624
798.939953	773.000000	27.884771	0.000624
798.732433	773.000000	27.899265	0.000624
798.526574	773.000000	27.914062	0.000624
798.322361	773.000000	27.929199	0.000624
798.119782	773.000000	27.944644	0.000624
797.918824	773.000000	27.960392	0.000624
797.719473	773.000000	27.976477	0.000624
797.521718	773.000000	27.992895	0.000624
797.325544	773.000000	28.009630	0.000624
797.130940	773.000000	28.026703	0.000624
796.937892	773.000000	28.044084	0.000624
796.746389	773.000000	28.061830	0.000624
796.556418	773.000000	28.079932	0.000624
796.367966	773.000000	28.098380	0.000624
796.181023	773.000000	28.117172	0.000624
795.995575	773.000000	28.136305	0.000624
795.811610	773.000000	28.155803	0.000624
795.629117	773.000000	28.175666	0.000624
795.448084	773.000000	28.195868	0.000624
795.268499	773.000000	28.216369	0.000624
795.090351	773.000000	28.237227	0.000624
794.913629	773.000000	28.258422	0.000624
794.738320	773.000000	28.279902	0.000624
794.564413	773.000000	28.301703	0.000624
794.391898	773.000000	28.323882	0.000624
794.220763	773.000000	28.346422	0.000624
794.050996	773.000000	28.369330	0.000624
793.882588	773.000000	28.392574	0.000624
793.715528	773.000000	28.416211	0.000624
793.549804	773.000000	28.440218	0.000624
793.385405	773.000000	28.464601	0.000624
793.222322	773.000000	28.489312	0.000624
793.060543	773.000000	28.514399	0.000624
792.900059	773.000000	28.539894	0.000624
792.740859	773.000000	28.565743	0.000624
792.582932	773.000000	28.591968	0.000624
792.426268	773.000000	28.618530	0.000624
792.270858	773.000000	28.645455	0.000624
792.116691	773.000000	28.672738	0.000624
791.963758	773.000000	28.700422	0.000624
791.812048	773.000000	28.728476	0.000624
791.661551	773.000000	28.756924	0.000624
791.512259	773.000000	28.785746	0.000624
791.364161	773.000000	28.814938	0.000624
791.217247	773.000000	28.844491	0.000624
791.071509	773.000000	28.874396	0.000624
790.926937	773.000000	28.904715	0.000624
790.783522	773.000000	28.935411	0.000624
790.641254	773.000000	28.966480	0.000624
790.500124	773.000000	28.997926	0.000624
