0.100000	0.001000
27.989114	3.920747	0.091618	0.003069	0.000077
27.940778	3.969742	0.090713	0.003144	0.000077
27.893069	4.017484	0.090068	0.003211	0.000077
27.846102	4.064003	0.089686	0.003269	0.000078
27.799994	4.109330	0.089555	0.003320	0.000079
27.754856	4.153498	0.089653	0.003371	0.000081
27.710781	4.196530	0.089957	0.003427	0.000082
27.667839	4.238434	0.090454	0.003489	0.000083
27.626072	4.279203	0.091145	0.003558	0.000084
27.585485	4.318810	0.092046	0.003628	0.000084
27.546056	4.357208	0.093180	0.003696	0.000086
27.507732	4.394334	0.094573	0.003758	0.000087
27.470444	4.430112	0.096241	0.003814	0.000090
27.434107	4.464459	0.098183	0.003869	0.000092
27.398642	4.497295	0.100379	0.003930	0.000095
27.363985	4.528555	0.102791	0.004000	0.000097
27.330098	4.558204	0.105373	0.004080	0.000100
27.296982	4.586246	0.108082	0.004167	0.000104
27.264679	4.612737	0.110890	0.004256	0.000108
27.233276	4.637780	0.113795	0.004342	0.000112
27.202892	4.661527	0.116822	0.004425	0.000116
27.173667	4.684154	0.120020	0.004510	0.000119
27.145747	4.705843	0.123446	0.004610	0.000121
27.119262	4.726752	0.127150	0.004733	0.000125
27.094309	4.746988	0.131157	0.004888	0.000130
27.070940	4.766593	0.135456	0.005074	0.000138
27.049157	4.785534	0.139993	0.005281	0.000146
27.028915	4.803712	0.144686	0.005496	0.000154
27.010129	4.820978	0.149432	0.005703	0.000161
26.992697	4.837160	0.154130	0.005892	0.000167
26.976508	4.852084	0.158699	0.006060	0.000172
26.961469	4.865604	0.163091	0.006210	0.000178
26.947513	4.877612	0.167289	0.006349	0.000185
26.934611	4.888047	0.171307	0.006482	0.000191
26.922773	4.896894	0.175173	0.006611	0.000197
26.912045	4.904176	0.178919	0.006729	0.000201
26.902504	4.909947	0.182560	0.006828	0.000205
26.894247	4.914275	0.186088	0.006902	0.000207
26.887379	4.917237	0.189475	0.006947	0.000210
26.882000	4.918909	0.192668	0.006967	0.000214
26.878199	4.919354	0.195610	0.006971	0.000218
26.876042	4.918626	0.198246	0.006970	0.000220
26.875569	4.916756	0.200538	0.006972	0.000222
26.876787	4.913761	0.202469	0.006978	0.000221
26.879673	4.909633	0.204049	0.006984	0.000221
26.884173	4.904349	0.205301	0.006982	0.000220
26.890211	4.897866	0.206258	0.006966	0.000221
26.897692	4.890131	0.206944	0.006932	0.000223
26.906516	4.881085	0.207365	0.006886	0.000224
26.916587	4.870670	0.207504	0.006835	0.000224
26.927823	4.858843	0.207321	0.006788	0.000223
26.940172	4.845586	0.206762	0.006750	0.000221
26.953616	4.830920	0.205774	0.006720	0.000219
26.968176	4.814909	0.204319	0.006690	0.000217
26.983915	4.797667	0.202391	0.006651	0.000215
27.000924	4.779350	0.200023	0.006596	0.000213
27.019312	4.760143	0.197284	0.006522	0.000208
27.039193	4.740238	0.194272	0.006438	0.000202
27.060659	4.719808	0.191088	0.006356	0.000196
27.083771	4.698977	0.187823	0.006289	0.000190
27.108539	4.677802	0.184536	0.006244	0.000186
27.134925	4.656263	0.181244	0.006221	0.000184
27.162841	4.634266	0.177924	0.006208	0.000184
27.192163	4.611657	0.174526	0.006192	0.000183
27.222746	4.588253	0.170985	0.006157	0.000181
27.254446	4.563864	0.167250	0.006094	0.000177
27.287134	4.538323	0.163288	0.006001	0.000172
27.320716	4.511503	0.159104	0.005882	0.000166
27.355140	4.483330	0.154729	0.005746	0.000161
27.390393	4.453777	0.150219	0.005600	0.000156
27.426506	4.422863	0.145640	0.005447	0.000150
27.463535	4.390635	0.141051	0.005285	0.000144
27.501558	4.357158	0.136498	0.005111	0.000137
27.540653	4.322499	0.132006	0.004923	0.000130
27.580891	4.286719	0.127581	0.004721	0.000123
27.622324	4.249864	0.123218	0.004510	0.000117
27.664976	4.211962	0.118908	0.004300	0.000112
27.708841	4.173022	0.114652	0.004099	0.000106
27.753878	4.133032	0.110464	0.003913	0.000101
27.800019	4.091964	0.106374	0.003743	0.000095
27.847168	4.049777	0.102426	0.003586	0.000089
27.895212	4.006421	0.098670	0.003437	0.000084
27.944031	3.961842	0.095149	0.003294	0.000080
27.993505	3.915995	0.091896	0.003154	0.000076
28.043524	3.868848	0.088918	0.003020	0.000073
28.094004	3.820389	0.086205	0.002896	0.000069
28.144886	3.770642	0.083728	0.002786	0.000066
28.196148	3.719664	0.081451	0.002692	0.000063
28.247800	3.667555	0.079342	0.002610	0.000060
28.299887	3.614452	0.077383	0.002535	0.000058
28.352474	3.560528	0.075580	0.002461	0.000056
28.405640	3.505971	0.073959	0.002386	0.000054
28.459457	3.450972	0.072564	0.002309	0.000052
28.513980	3.395705	0.071446	0.002234	0.000050
28.569235	3.340306	0.070645	0.002166	0.000049
28.625206	3.284860	0.070186	0.002109	0.000048
28.681835	3.229392	0.070065	0.002064	0.000047
28.739027	3.173876	0.070251	0.002029	0.000048
28.796659	3.118237	0.070693	0.001997	0.000048
28.854595	3.062380	0.071330	0.001964	0.000048
28.912699	3.006200	0.072101	0.001923	0.000048
28.970855	2.949613	0.072958	0.001875	0.000047
29.028974	2.892561	0.073870	0.001820	0.000046
29.087004	2.835027	0.074821	0.001763	0.000045
29.144929	2.777036	0.075812	0.001706	0.000045
29.202768	2.718645	0.076847	0.001653	0.000044
29.260563	2.659935	0.077928	0.001603	0.000044
29.318372	2.601003	0.079050	0.001557	0.000043
29.376256	2.541945	0.080196	0.001512	0.000042
29.434268	2.482852	0.081341	0.001469	0.000042
29.492442	2.423798	0.082452	0.001431	0.000041
29.550790	2.364839	0.083498	0.001399	0.000041
29.609296	2.306015	0.084455	0.001376	0.000040
29.667916	2.247344	0.085310	0.001362	0.000039
29.726583	2.188831	0.086062	0.001358	0.000038
29.785209	2.130468	0.086719	0.001361	0.000037
29.843694	2.072242	0.087295	0.001367	0.000037
29.901935	2.014136	0.087800	0.001376	0.000036
29.959833	1.956141	0.088238	0.001384	0.000036
30.017300	1.898259	0.088602	0.001395	0.000036
30.074269	1.840510	0.088869	0.001407	0.000035
30.130697	1.782936	0.089008	0.001422	0.000035
30.186565	1.725605	0.088984	0.001440	0.000034
30.241880	1.668613	0.088765	0.001457	0.000034
30.296672	1.612079	0.088329	0.001471	0.000033
30.350983	1.556138	0.087671	0.001479	0.000033
30.404861	1.500931	0.086801	0.001477	0.000032
30.458348	1.446596	0.085743	0.001466	0.000031
30.511472	1.393252	0.084529	0.001449	0.000030
30.564238	1.340987	0.083193	0.001426	0.000028
30.616625	1.289856	0.081762	0.001402	0.000027
30.668582	1.239872	0.080251	0.001378	0.000026
30.720036	1.191010	0.078661	0.001353	0.000025
30.770898	1.143217	0.076986	0.001326	0.000024
30.821070	1.096422	0.075209	0.001295	0.000023
30.870459	1.050549	0.073315	0.001257	0.000022
30.918983	1.005529	0.071294	0.001213	0.000021
30.966583	0.961309	0.069142	0.001164	0.000019
31.013221	0.917860	0.066868	0.001110	0.000018
31.058885	0.875178	0.064485	0.001055	0.000017
31.103583	0.833281	0.062015	0.001000	0.000016
31.147342	0.792201	0.059479	0.000947	0.000014
31.190193	0.751981	0.056897	0.000895	0.000013
31.232169	0.712664	0.054288	0.000844	0.000012
31.273296	0.674289	0.051662	0.000795	0.000011
31.313588	0.636882	0.049029	0.000748	0.000010
31.353042	0.600459	0.046398	0.000703	0.000009
31.391635	0.565021	0.043774	0.000661	0.000008
31.429331	0.530559	0.041169	0.000623	0.000007
31.466077	0.497055	0.038594	0.000589	0.000006
31.501814	0.464488	0.036064	0.000559	0.000006
31.536476	0.432838	0.033597	0.000531	0.000005
31.570001	0.402090	0.031208	0.000504	0.000004
31.602334	0.372237	0.028914	0.000479	0.000004
31.633431	0.343286	0.026724	0.000455	0.000004
31.663261	0.315257	0.024648	0.000432	0.000003
31.691808	0.288182	0.022690	0.000409	0.000003
31.719067	0.262106	0.020850	0.000388	0.000003
31.745045	0.237083	0.019127	0.000368	0.000002
31.769757	0.213169	0.017519	0.000350	0.000002
31.793217	0.190424	0.016023	0.000334	0.000002
31.815440	0.168901	0.014638	0.000318	0.000002
31.836434	0.148643	0.013364	0.000303	0.000002
31.856199	0.129683	0.012201	0.000288	0.000002
31.874725	0.112043	0.011149	0.000273	0.000002
31.891995	0.095727	0.010208	0.000259	0.000001
31.907983	0.080731	0.009377	0.000244	0.000001
31.922662	0.067044	0.008654	0.000231	0.000001
31.936003	0.054648	0.008033	0.000218	0.000001
31.947980	0.043526	0.007509	0.000205	0.000001
31.958572	0.033665	0.007077	0.000194	0.000001
31.967770	0.025057	0.006728	0.000183	0.000001
31.975568	0.017701	0.006455	0.000173	0.000001
31.981970	0.011603	0.006251	0.000163	0.000001
31.986988	0.006775	0.006106	0.000154	0.000001
31.990631	0.003232	0.006015	0.000145	0.000001
31.992914	0.000992	0.005969	0.000137	0.000001
31.993843	0.000068	0.005962	0.000128	0.000001
31.993425	0.000472	0.005986	0.000120	0.000001
31.991656	0.002211	0.006036	0.000111	0.000000
31.988529	0.005289	0.006104	0.000103	0.000000
31.984030	0.009704	0.006184	0.000095	0.000000
31.978146	0.015455	0.006270	0.000087	0.000000
31.970862	0.022542	0.006356	0.000079	0.000000
31.962169	0.030967	0.006436	0.000071	0.000000
31.952062	0.040741	0.006507	0.000064	0.000000
31.940547	0.051878	0.006567	0.000057	0.000000
31.927636	0.064401	0.006613	0.000051	0.000000
31.913351	0.078335	0.006646	0.000045	0.000000
31.897719	0.093709	0.006667	0.000040	0.000000
31.880766	0.110546	0.006678	0.000036	0.000000
31.862521	0.128862	0.006680	0.000034	0.000000
31.843004	0.148663	0.006675	0.000033	0.000000
31.822228	0.169939	0.006662	0.000033	0.000000
31.800197	0.192663	0.006642	0.000034	0.000000
31.776905	0.216794	0.006618	0.000035	0.000000
31.752337	0.242275	0.006591	0.000037	0.000000
31.726477	0.269042	0.006566	0.000040	0.000000
31.699305	0.297026	0.006554	0.000043	0.000000
31.670808	0.326157	0.006563	0.000047	0.000001
31.640979	0.356373	0.006607	0.000052	0.000001
31.609827	0.387621	0.006699	0.000057	0.000001
31.577374	0.419859	0.006850	0.000062	0.000001
31.543654	0.453062	0.007072	0.000067	0.000001
31.508719	0.487214	0.007372	0.000072	0.000001
31.472628	0.522309	0.007756	0.000078	0.000001
31.435444	0.558350	0.008227	0.000084	0.000001
31.397232	0.595339	0.008790	0.000092	0.000001
31.358051	0.633279	0.009450	0.000102	0.000001
31.317946	0.672163	0.010214	0.000115	0.000001
31.276949	0.711975	0.011092	0.000130	0.000002
31.235074	0.752687	0.012092	0.000149	0.000002
31.192316	0.794255	0.013227	0.000171	0.000002
31.148656	0.836627	0.014503	0.000198	0.000003
31.104066	0.879741	0.015926	0.000230	0.000003
31.058510	0.923532	0.017498	0.000267	0.000004
31.011959	0.967943	0.019217	0.000311	0.000005
30.964396	1.012928	0.021080	0.000361	0.000006
30.915821	1.058460	0.023085	0.000417	0.000007
30.866257	1.104538	0.025234	0.000478	0.000008
30.815753	1.151183	0.027534	0.000544	0.000009
30.764381	1.198440	0.030000	0.000615	0.000010
30.712232	1.246370	0.032646	0.000693	0.000012
30.659404	1.295036	0.035489	0.000779	0.000013
30.605999	1.344497	0.038540	0.000873	0.000015
30.552106	1.394789	0.041801	0.000974	0.000017
30.497796	1.445920	0.045261	0.001082	0.000019
30.443115	1.497865	0.048898	0.001192	0.000021
30.388083	1.550561	0.052680	0.001301	0.000024
30.332691	1.603913	0.056571	0.001407	0.000026
30.276912	1.657807	0.060539	0.001509	0.000028
30.220707	1.712112	0.064561	0.001608	0.000030
30.164034	1.766701	0.068625	0.001704	0.000033
30.106859	1.821456	0.072732	0.001800	0.000036
30.049162	1.876278	0.076891	0.001896	0.000039
29.990947	1.931093	0.081115	0.001991	0.000041
29.932244	1.985855	0.085414	0.002083	0.000044
29.873106	2.040541	0.089785	0.002168	0.000046
29.813613	2.095154	0.094213	0.002246	0.000049
29.753861	2.149714	0.098671	0.002317	0.000052
29.693956	2.204254	0.103117	0.002382	0.000055
29.634011	2.258812	0.107505	0.002446	0.000058
29.574131	2.313426	0.111793	0.002513	0.000061
29.514406	2.368131	0.115944	0.002584	0.000064
29.454908	2.422948	0.119934	0.002659	0.000067
29.395680	2.477884	0.123751	0.002737	0.000070
29.336739	2.532926	0.127392	0.002815	0.000074
29.278073	2.588043	0.130858	0.002892	0.000078
29.219645	2.643182	0.134147	0.002967	0.000082
29.161402	2.698277	0.137248	0.003043	0.000086
29.103285	2.753253	0.140138	0.003123	0.000089
29.045239	2.808039	0.142782	0.003207	0.000093
28.987225	2.862579	0.145143	0.003296	0.000096
28.929236	2.916848	0.147183	0.003386	0.000099
28.871294	2.970854	0.148879	0.003471	0.000103
28.813465	3.024651	0.150229	0.003546	0.000106
28.755846	3.078330	0.151255	0.003608	0.000108
28.698565	3.132011	0.152002	0.003661	0.000109
28.641760	3.185822	0.152529	0.003709	0.000110
28.585568	3.239878	0.152894	0.003760	0.000111
28.530109	3.294261	0.153142	0.003819	0.000112
28.475465	3.348996	0.153295	0.003888	0.000115
28.421682	3.404045	0.153341	0.003962	0.000119
28.368759	3.459307	0.153244	0.004031	0.000122
28.316655	3.514628	0.152948	0.004088	0.000124
28.265302	3.569816	0.152396	0.004123	0.000125
28.214616	3.624667	0.151543	0.004136	0.000126
28.164517	3.678982	0.150371	0.004129	0.000126
28.114937	3.732587	0.148892	0.004108	0.000125
28.065838	3.785342	0.147145	0.004082	0.000125
28.017216	3.837151	0.145191	0.004053	0.000124
27.969100	3.887954	0.143096	0.004023	0.000123
27.921554	3.937727	0.140920	0.003988	0.000120
27.874667	3.986473	0.138706	0.003946	0.000117
27.828544	4.034210	0.136474	0.003895	0.000115
27.783299	4.080965	0.134223	0.003839	0.000113
27.739041	4.126762	0.131940	0.003785	0.000112
27.695865	4.171617	0.129607	0.003741	0.000112
27.653848	4.215533	0.127214	0.003713	0.000111
27.613036	4.258498	0.124764	0.003703	0.000109
27.573447	4.300479	0.122283	0.003711	0.000108
27.535066	4.341424	0.119808	0.003730	0.000106
27.497848	4.381266	0.117388	0.003755	0.000105
27.461728	4.419920	0.115069	0.003783	0.000105
27.426623	4.457292	0.112886	0.003815	0.000105
27.392448	4.493286	0.110857	0.003852	0.000104
27.359127	4.527812	0.108979	0.003899	0.000103
27.326606	4.560803	0.107237	0.003957	0.000102
27.294861	4.592223	0.105609	0.004022	0.000102
27.263912	4.622081	0.104082	0.004087	0.000101
27.233817	4.650435	0.102663	0.004145	0.000102
27.204675	4.677391	0.101384	0.004189	0.000102
27.176612	4.703091	0.100305	0.004219	0.000101
27.149767	4.727694	0.099503	0.004242	0.000100
27.124272	4.751350	0.099058	0.004267	0.000099
27.100237	4.774175	0.099036	0.004304	0.000099
27.077731	4.796225	0.099472	0.004359	0.000100
27.056776	4.817488	0.100365	0.004429	0.000103
27.037344	4.837881	0.101675	0.004506	0.000106
27.019364	4.857263	0.103334	0.004579	0.000109
27.002735	4.875455	0.105262	0.004639	0.000111
26.987345	4.892268	0.107387	0.004682	0.000113
26.973086	4.907524	0.109657	0.004711	0.000114
26.959873	4.921080	0.112049	0.004734	0.000116
26.947653	4.932838	0.114569	0.004759	0.000119
26.936415	4.942746	0.117242	0.004794	0.000122
26.926185	4.950800	0.120100	0.004838	0.000125
26.917027	4.957030	0.123166	0.004889	0.000128
26.909029	4.961494	0.126446	0.004942	0.000130
26.902294	4.964266	0.129922	0.004993	0.000134
26.896928	4.965422	0.133554	0.005044	0.000138
26.893030	4.965037	0.137286	0.005101	0.000143
26.890682	4.963177	0.141062	0.005173	0.000148
26.889937	4.959892	0.144833	0.005267	0.000153
26.890821	4.955216	0.148568	0.005383	0.000157
26.893327	4.949162	0.152256	0.005517	0.000161
26.897417	4.941724	0.155905	0.005660	0.000164
26.903024	4.932880	0.159529	0.005801	0.000169
26.910063	4.922593	0.163139	0.005932	0.000175
26.918434	4.910817	0.166732	0.006050	0.000181
26.928038	4.897510	0.170281	0.006158	0.000186
26.938787	4.882636	0.173735	0.006260	0.000190
26.950617	4.866188	0.177026	0.006359	0.000193
26.963497	4.848187	0.180079	0.006452	0.000196
26.977435	4.828704	0.182829	0.006533	0.000200
26.992480	4.807855	0.185238	0.006590	0.000203
27.008718	4.785807	0.187301	0.006616	0.000206
27.026259	4.762759	0.189051	0.006607	0.000206
27.045223	4.738927	0.190549	0.006570	0.000205
27.065718	4.714520	0.191871	0.006518	0.000203
27.087825	4.689705	0.193082	0.006465	0.000200
27.111584	4.664590	0.194222	0.006424	0.000199
27.136983	4.639206	0.195289	0.006400	0.000200
27.163957	4.613506	0.196243	0.006386	0.000202
27.192402	4.587376	0.197010	0.006372	0.000204
27.222185	4.560660	0.197497	0.006345	0.000204
27.253163	4.533184	0.197620	0.006296	0.000202
27.285206	4.504785	0.197315	0.006224	0.000199
27.318207	4.475338	0.196551	0.006135	0.000196
27.352100	4.444760	0.195336	0.006037	0.000193
27.386861	4.413021	0.193702	0.005941	0.000190
27.422504	4.380137	0.191703	0.005851	0.000187
27.459079	4.346156	0.189390	0.005768	0.000184
27.496657	4.311146	0.186807	0.005685	0.000179
27.535317	4.275181	0.183977	0.005599	0.000174
27.575136	4.238330	0.180906	0.005505	0.000169
27.616175	4.200650	0.177584	0.005405	0.000165
27.658470	4.162178	0.173998	0.005304	0.000161
27.702029	4.122931	0.170141	0.005208	0.000157
27.746827	4.082906	0.166021	0.005123	0.000153
27.792809	4.042083	0.161665	0.005047	0.000147
27.839893	4.000423	0.157120	0.004976	0.000141
27.887974	3.957879	0.152446	0.004901	0.000136
27.936936	3.914396	0.147704	0.004815	0.000131
27.986660	3.869918	0.142946	0.004713	0.000127
28.037033	3.824398	0.138206	0.004596	0.000123
28.087957	3.777805	0.133497	0.004466	0.000119
28.139361	3.730130	0.128808	0.004329	0.000114
28.191202	3.681398	0.124117	0.004190	0.000108
28.243474	3.631670	0.119397	0.004048	0.000103
28.296201	3.581045	0.114636	0.003901	0.000098
28.349437	3.529659	0.109837	0.003743	0.000093
28.403249	3.477672	0.105033	0.003571	0.000088
28.457710	3.425256	0.100279	0.003384	0.000083
28.512883	3.372577	0.095643	0.003188	0.000077
28.568802	3.319772	0.091200	0.002989	0.000071
28.625469	3.266934	0.087010	0.002797	0.000065
28.682843	3.214103	0.083111	0.002620	0.000060
28.740841	3.161260	0.079515	0.002460	0.000056
28.799348	3.108335	0.076207	0.002316	0.000053
28.858228	3.055222	0.073152	0.002183	0.000050
28.917337	3.001800	0.070310	0.002056	0.000047
28.976544	2.947954	0.067643	0.001934	0.000044
29.035739	2.893593	0.065128	0.001814	0.000041
29.094848	2.838663	0.062757	0.001700	0.000038
29.153833	2.783150	0.060539	0.001595	0.000035
29.212693	2.727082	0.058491	0.001501	0.000033
29.271457	2.670518	0.056633	0.001419	0.000031
29.330174	2.613539	0.054981	0.001347	0.000030
29.388903	2.556236	0.053540	0.001284	0.000028
29.447700	2.498695	0.052304	0.001226	0.000026
29.506606	2.440996	0.051257	0.001174	0.000025
29.565644	2.383201	0.050381	0.001127	0.000024
29.624805	2.325353	0.049655	0.001086	0.000023
29.684058	2.267478	0.049068	0.001052	0.000023
29.743341	2.209584	0.048616	0.001023	0.000022
29.802571	2.151668	0.048301	0.000998	0.000022
29.861650	2.093717	0.048133	0.000975	0.000021
29.920470	2.035717	0.048119	0.000950	0.000021
29.978925	1.977658	0.048263	0.000924	0.000021
30.036921	1.919542	0.048556	0.000894	0.000021
30.094376	1.861387	0.048977	0.000864	0.000020
30.151236	1.803235	0.049494	0.000833	0.000020
30.207470	1.745154	0.050069	0.000804	0.000019
30.263075	1.687241	0.050661	0.000776	0.000019
30.318071	1.629617	0.051239	0.000749	0.000018
30.372495	1.572425	0.051778	0.000723	0.000018
30.426395	1.515815	0.052270	0.000695	0.000017
30.479816	1.459941	0.052717	0.000667	0.000016
30.532795	1.404942	0.053133	0.000641	0.000016
30.585346	1.350930	0.053529	0.000619	0.000015
30.637462	1.297987	0.053917	0.000603	0.000014
30.689105	1.246155	0.054296	0.000595	0.000013
30.740215	1.195437	0.054656	0.000594	0.000013
30.790710	1.145805	0.054976	0.000600	0.000013
30.840500	1.097210	0.055232	0.000610	0.000013
30.889490	1.049590	0.055393	0.000623	0.000012
30.937597	1.002887	0.055437	0.000636	0.000012
30.984755	0.957057	0.055347	0.000649	0.000011
31.030919	0.912073	0.055117	0.000663	0.000011
31.076068	0.867932	0.054748	0.000677	0.000011
31.120203	0.824654	0.054248	0.000693	0.000010
31.163344	0.782273	0.053628	0.000708	0.000010
31.205522	0.740836	0.052898	0.000722	0.000010
31.246772	0.700393	0.052066	0.000734	0.000009
31.287124	0.660990	0.051137	0.000743	0.000009
31.326599	0.622664	0.050112	0.000747	0.000009
31.365204	0.585439	0.048994	0.000748	0.000008
31.402928	0.549327	0.047784	0.000746	0.000008
31.439745	0.514327	0.046487	0.000740	0.000008
31.475613	0.480426	0.045112	0.000731	0.000008
31.510478	0.447607	0.043672	0.000719	0.000007
31.544282	0.415848	0.042181	0.000703	0.000007
31.576964	0.385132	0.040657	0.000683	0.000006
31.608471	0.355444	0.039116	0.000659	0.000006
31.638756	0.326782	0.037571	0.000632	0.000006
31.667785	0.299152	0.036034	0.000602	0.000005
31.695537	0.272574	0.034512	0.000570	0.000005
31.722005	0.247079	0.033010	0.000539	0.000004
31.747192	0.222705	0.031530	0.000509	0.000004
31.771111	0.199499	0.030076	0.000480	0.000003
31.793776	0.177507	0.028651	0.000453	0.000003
31.815205	0.156776	0.027261	0.000427	0.000003
31.835410	0.137343	0.025914	0.000403	0.000002
31.854394	0.119235	0.024621	0.000379	0.000002
31.872154	0.102468	0.023392	0.000357	0.000002
31.888678	0.087043	0.022237	0.000336	0.000002
31.903945	0.072950	0.021166	0.000317	0.000002
31.917930	0.060169	0.020186	0.000301	0.000001
31.930605	0.048675	0.019303	0.000287	0.000001
31.941945	0.038441	0.018519	0.000276	0.000001
31.951930	0.029443	0.017835	0.000267	0.000001
31.960546	0.021660	0.017252	0.000261	0.000001
31.967788	0.015081	0.016767	0.000257	0.000001
31.973660	0.009703	0.016380	0.000255	0.000001
31.978171	0.005527	0.016088	0.000255	0.000001
31.981333	0.002563	0.015890	0.000256	0.000001
31.983160	0.000821	0.015782	0.000259	0.000001
31.983664	0.000313	0.015763	0.000263	0.000001
31.982853	0.001049	0.015829	0.000268	0.000001
31.980725	0.003034	0.015974	0.000274	0.000001
31.977277	0.006269	0.016193	0.000281	0.000001
31.972495	0.010756	0.016479	0.000290	0.000001
31.966367	0.016490	0.016824	0.000298	0.000001
31.958877	0.023473	0.017221	0.000307	0.000001
31.950013	0.031708	0.017661	0.000316	0.000001
31.939769	0.041204	0.018138	0.000324	0.000002
31.928146	0.051980	0.018643	0.000331	0.000002
31.915157	0.064062	0.019173	0.000337	0.000002
31.900820	0.077481	0.019722	0.000342	0.000002
31.885160	0.092272	0.020284	0.000347	0.000002
31.868208	0.108470	0.020856	0.000351	0.000002
31.849991	0.126103	0.021428	0.000353	0.000002
31.830535	0.145190	0.021994	0.000354	0.000002
31.809856	0.165735	0.022543	0.000353	0.000002
